Export;EXP-2024-001 (2024-08-26T10:53:41+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-06-02T18:00:00+01:00;2024-06-02T19:00:00+01:00;3.14;1.66;1.96;14.3;2.14;2.86;2.44;8.08;10.09;3.18;2.09;;2.55;1.37;0.92;1.86;2.54;2.43;0.72;2.21;0.91;8.27;2.5;7.41;3.93;2.06;5.44;0.75;3.7;2.21;6.12;21.33;2.93;4.99;1.95;1.3;13.61;4.33;1.61;1.7;0.61;1.07;0.83;6.17;0.27
NO2;uur;µg/m³;2024-06-02T19:00:00+01:00;2024-06-02T20:00:00+01:00;3.54;2.2;2.24;11.01;2.31;4.09;2.51;8.33;10.73;4.06;2.51;;3.23;1.67;1.4;5.13;3.39;2.86;1.23;2.96;1.34;9.53;3.03;6.91;4.51;1.97;5.29;1.09;2.57;2.86;7.19;23.63;3.54;3.94;2.73;2.19;13.49;5.89;1.62;1.7;0.86;1.06;1.16;6.43;0.75
NO2;uur;µg/m³;2024-06-02T20:00:00+01:00;2024-06-02T21:00:00+01:00;3.71;2.65;2.79;19.24;5.38;4.24;3.62;6.85;10.16;6.48;3.11;;4.71;5.35;1.3;2.15;3.72;3.58;1.79;3.31;1.12;7.94;3.81;7.17;5.86;3.76;3.32;1.28;2.57;2.56;8.26;18.63;3.3;3.2;4.39;1.79;20.26;5.35;1.72;1.61;3.07;1.17;0.93;6.89;0.86
NO2;uur;µg/m³;2024-06-02T21:00:00+01:00;2024-06-02T22:00:00+01:00;4.39;2.79;2.82;24.05;19.62;4.11;3.14;8.88;11.42;7.69;3.62;;4.71;1.76;2.02;1.35;2.43;2.83;1.17;2.92;0.69;9.58;2.96;8.93;5.93;2.4;4.15;1.45;3.35;2.25;7.08;9.73;3.1;3.2;2.99;1.83;20.15;5.84;1.53;1.57;1.27;1.77;1.07;4.41;0.81
NO2;uur;µg/m³;2024-06-02T22:00:00+01:00;2024-06-02T23:00:00+01:00;5.1;3.99;2.88;13.52;9.51;3.38;2.61;5.47;8.85;8.28;3.82;;3.94;6.6;1.31;2.1;2.67;2.68;2.27;3.74;0.48;12.79;4.17;9.64;5.78;2.85;6.42;1.12;3.15;2.29;4.62;8.52;2.85;2.88;2.43;2.09;14.82;3.57;1.7;1.74;0.7;1.64;0.73;5.18;0.51
NO2;uur;µg/m³;2024-06-02T23:00:00+01:00;2024-06-03T00:00:00+01:00;4.87;2.61;2.85;8.63;3.18;4.04;2.82;3.92;4.78;7.21;3.58;;3.43;10.33;5.18;2.7;4.58;4.48;2.89;3.73;0.77;8.76;20.26;14.54;9.76;3;2.77;0.99;3.16;2.96;4.12;13.18;2.89;2.83;2.14;1.67;6.76;4.31;1.54;1.52;0.74;1.49;0.73;2.13;0.92
NO2;uur;µg/m³;2024-06-03T00:00:00+01:00;2024-06-03T01:00:00+01:00;2.91;2.28;2.86;8.56;5.58;3.02;3.67;3.44;3.57;6.09;3.24;;4.82;9.66;2.58;3.88;6.8;10.73;8.51;6.23;1.18;8.35;34.53;24.97;8.39;3.59;10.2;2.15;3.81;4.9;5.95;10.21;4.22;3.09;1.8;2.07;11.13;5.62;2.25;1.22;2.05;1.96;2.27;2.09;1.06
NO2;uur;µg/m³;2024-06-03T01:00:00+01:00;2024-06-03T02:00:00+01:00;2.68;1.77;2.37;8;6.1;2.37;3.09;3.23;3;11.26;3.79;;3.91;4.65;2.63;4.82;4.74;10;6.3;11.42;0.59;14.79;24.59;18.76;7.59;3.02;9.38;1.02;5.9;5.66;5.36;12.99;5.05;4.42;1.28;1.7;5.41;4.11;1.75;1.32;1.77;2.01;1.7;1.84;1.05
NO2;uur;µg/m³;2024-06-03T02:00:00+01:00;2024-06-03T03:00:00+01:00;3.04;1.39;2.06;11.67;4.63;2.24;3.89;2.4;2.5;15.96;6.64;;2.16;1.68;2.44;4.79;3.39;7.03;9.15;10.34;1.1;7.82;16.24;17.73;7.71;2.92;7.79;1.03;3.98;8.41;10.28;11.91;7.87;3.87;1.35;1.91;5.32;5.11;1.25;1.19;1.85;2.04;1.55;1.23;0.8
NO2;uur;µg/m³;2024-06-03T03:00:00+01:00;2024-06-03T04:00:00+01:00;3.9;2.44;1.98;10.3;3.61;3.13;3.82;2.98;4.69;10.57;11.61;;2.58;3.01;2.39;3.75;2.57;8.66;14.22;11.48;0.66;7.03;14.35;21.74;4.41;3.28;4.36;1.06;3.93;8.12;12.5;16.21;7.66;3.78;0.95;1.43;7.36;4.79;1.54;1.3;1.86;2;1.51;2.1;1.17
NO2;uur;µg/m³;2024-06-03T04:00:00+01:00;2024-06-03T05:00:00+01:00;4.5;4.15;3.07;12.87;4.28;6.03;3.79;4.98;6.9;15.34;11.02;;2.99;4.56;2.7;3.27;4.19;11.94;16.49;15;0.63;7.72;28.08;50.48;7.33;3.42;4.28;1.17;3.98;10.01;14.71;24.71;5.96;4.68;2.24;3.08;11.79;8.11;1.46;1.7;1.37;1.72;1.42;2.7;1.14
NO2;uur;µg/m³;2024-06-03T05:00:00+01:00;2024-06-03T06:00:00+01:00;10.14;4.51;4.87;23.38;7.64;9.32;6.66;9.91;15.38;41.44;16.96;;4.31;10.22;3.37;4.91;5.85;20.04;18.4;22.82;1.13;14.83;48.03;59.36;11.49;4.57;15.81;3.08;3.87;17.81;32.98;35.18;12.78;5.36;1.7;4.6;14.73;11.15;1.25;2.73;1.42;1.86;1.38;5.71;1.66
NO2;uur;µg/m³;2024-06-03T06:00:00+01:00;2024-06-03T07:00:00+01:00;12.28;4.85;5.84;31.76;11.08;6.77;10.54;13.05;21.78;36.94;26.29;;6.78;7.65;4.04;5.58;7.74;21.45;17.13;25.74;;21.09;24.95;49.58;8.12;5.68;13.98;2.38;4.01;39.26;36.97;29.82;25.55;6.65;2.12;8.74;35.3;16.43;4.76;3.06;1.49;2.63;2.95;9.21;4.77
NO2;uur;µg/m³;2024-06-03T07:00:00+01:00;2024-06-03T08:00:00+01:00;10.59;6.26;6.59;25.22;13.2;5.33;9.56;9.79;20.88;24.84;10.77;;4.07;4.71;5.41;7.16;7.3;12.74;11.83;14.91;;18.11;13.4;29.32;11.62;4.2;16.52;1.75;4.58;31.9;31.87;25.27;15.48;7.79;2.09;6.16;32.75;14.26;3.7;3.85;2.62;2.49;1.54;13.49;6.05
NO2;uur;µg/m³;2024-06-03T08:00:00+01:00;2024-06-03T09:00:00+01:00;8.73;3.15;7.09;24.16;11.02;5.66;5.21;9.66;16.04;11.01;4.03;;3.16;3.33;5.63;7.63;5.29;12.92;10.8;10.36;0.66;19.77;7.98;18.16;13.98;4.96;8.85;1.32;2.81;12.22;19.55;15.52;7.42;4.24;2;3.83;28.95;9.42;2.89;2.55;1.74;2.33;1.76;9.48;2.83
NO2;uur;µg/m³;2024-06-03T09:00:00+01:00;2024-06-03T10:00:00+01:00;6.16;2.51;5.7;17.43;5.54;7.43;4.67;12.13;15.82;13.81;5.61;;3.08;2.14;7.09;6.5;2.94;14.2;10.83;6.64;0.55;13.51;5.06;15.83;12.21;5.13;8.02;0.47;1.55;11.99;12.78;17.32;6.29;3.39;1.63;3.57;17.16;6.47;5.72;1.9;2.06;2.2;1.8;8.86;3.32
NO2;uur;µg/m³;2024-06-03T10:00:00+01:00;2024-06-03T11:00:00+01:00;5.19;2.32;4.39;20.17;4.31;8.2;4.81;10.8;14.15;10.51;8.85;;3.03;2.99;4.29;3.62;8.06;12.79;10.79;12.35;0.6;12.81;6.38;25.16;11.2;4.66;9.51;0.39;2.28;9.37;11.62;15.51;4.09;2.58;2.39;2.81;19.2;7;4.08;1.43;2.04;2;1.78;7.33;2.52
NO2;uur;µg/m³;2024-06-03T11:00:00+01:00;2024-06-03T12:00:00+01:00;4.34;1.37;2.66;12.42;5.54;5.91;2.8;9.11;16.32;23.19;9.3;;3.83;2.84;2.27;3.91;5.62;20.95;5.98;14.9;1.91;11.61;8.27;21.3;9.49;9.35;8.77;0.56;2.01;9.24;11.22;15.69;4.24;4.63;2.65;2.04;19.5;5.87;3.23;1.61;1.59;1.93;1.77;7.04;1.85
NO2;uur;µg/m³;2024-06-03T12:00:00+01:00;2024-06-03T13:00:00+01:00;3.02;3.4;2.92;13.83;5.25;3.97;2.66;8.87;12.75;21.46;13.97;3.78;3.7;3.11;4.22;5.17;7.93;15.81;1.66;16.27;3.03;15.28;6.96;16.11;15.16;5.95;10.23;0.44;1.56;7.24;8.76;38.8;3.52;3.88;2.25;3.62;20.21;6.15;4.86;1.67;1.57;2.46;2.31;6.53;1.87
NO2;uur;µg/m³;2024-06-03T13:00:00+01:00;2024-06-03T14:00:00+01:00;2.99;3.32;2.04;13.97;4.99;5.68;3.42;12.41;17.82;24.6;11.75;2.9;3.34;2.3;9.53;4.69;9.37;16.15;0.84;17.45;3.81;17.93;8.38;13.03;13.66;7.65;12.85;5.46;2.54;6.56;7.73;19.48;3.45;4.64;2.57;4.09;24.52;6.71;3.53;2.01;1.48;1.61;2.39;5.48;2.25
NO2;uur;µg/m³;2024-06-03T14:00:00+01:00;2024-06-03T15:00:00+01:00;3.44;3.28;3.56;15.92;3.9;6.52;4.01;11.06;17.59;18.36;9.33;1.63;3.72;2.36;4.5;12.82;9.01;14.9;0.68;16.61;5.64;16.21;10.36;16.22;17.39;10.88;16.64;4.41;2.75;7.93;8.63;16.5;2.73;6.68;2.63;4.2;17.69;7.18;3.18;1.88;1.88;1.91;2.8;6.9;3.27
NO2;uur;µg/m³;2024-06-03T15:00:00+01:00;2024-06-03T16:00:00+01:00;4.27;2.46;4.24;17.38;2.97;8.84;4.14;12.65;24.78;19.87;7.93;1.81;4;3.19;4.28;6.63;14.95;15.46;2.54;19.09;6.03;19.35;11.93;24.68;15.2;6.12;21.6;3.37;5.26;10.31;7.61;16.38;3.64;6.44;2.53;5.81;24.05;7.98;2.54;2.11;2.45;2.34;2.94;9.68;3.87
NO2;uur;µg/m³;2024-06-03T16:00:00+01:00;2024-06-03T17:00:00+01:00;4.52;2.84;4.91;18.03;3.02;8.64;4.08;12.35;26.06;15.34;11.65;5.84;5.69;4.74;4.32;6.09;13.04;15.2;6.61;22.41;11.42;20.33;12.55;34.67;21.9;4.47;20.61;3.18;2.83;11.55;10.07;15.72;4.02;6.64;3.04;6.49;19.66;7.82;2.6;2.43;2.89;2.38;4.05;12.2;5.06
NO2;uur;µg/m³;2024-06-03T17:00:00+01:00;2024-06-03T18:00:00+01:00;5.41;3.47;4.83;16.55;3.17;7.77;3.29;16.18;16.58;13.18;9.09;8.4;9.22;5.6;4.76;4.33;13.95;13.09;5.7;22.12;4.29;21.82;16.85;31.49;27.52;4.73;13.02;3.57;3.33;9.76;12.47;14.55;4.18;7.99;2.34;5.93;16.76;9.43;4.6;2.93;3.77;2.8;3.48;16.39;6.5
NO2;uur;µg/m³;2024-06-03T18:00:00+01:00;2024-06-03T19:00:00+01:00;8.69;5.15;4.62;18.36;3.53;9.14;3.52;17.93;19.93;19.56;10.57;11.06;9.81;5.99;3.21;3.63;19.74;14.03;4.32;30.83;6.66;30.15;20.21;45.85;38.27;6.01;12.02;4.8;4.71;8.3;11.68;18.3;3.37;8.4;3.72;5.9;18.03;8.48;7.06;3.38;3.27;2.91;3.82;8.31;6.53
NO2;uur;µg/m³;2024-06-03T19:00:00+01:00;2024-06-03T20:00:00+01:00;6.6;6.45;4.31;14.51;4.46;7.12;5.84;22.78;21.55;23.48;11.86;11.52;8.83;6.87;3.32;4.93;17.73;21.2;6.6;40.59;10.5;22.4;18.47;59.94;16.56;3.77;12.41;8.32;6.91;12.45;14.99;17.79;4.48;10.79;4.38;6.48;20.36;11.02;7.98;4.39;3.74;3.28;3.69;9.29;9.04
NO2;uur;µg/m³;2024-06-03T20:00:00+01:00;2024-06-03T21:00:00+01:00;5.63;6.65;4.14;23.46;8.91;9.88;4.84;25.29;28.01;30.27;16.14;17.98;9.31;9.94;3.03;8.38;25.72;47.15;7.64;24.85;8.75;28.36;14.44;57.18;16.77;4.23;21.17;9.58;5.52;13.58;15.1;18.26;7.63;10.07;4.79;6.78;20.84;11.19;5.52;6.47;3.23;4.37;3.88;8.55;7.11
NO2;uur;µg/m³;2024-06-03T21:00:00+01:00;2024-06-03T22:00:00+01:00;5.5;8.15;4.16;35.74;12.18;10.47;5.29;23.17;27.81;29.89;19.29;27.8;10.2;10.48;2.37;8.91;56.6;39.24;7.92;29.72;5.29;48.3;19.09;49.65;31.39;4.1;17.64;11.61;6.59;14.92;14.64;22.82;10.36;9.41;5.57;4.79;25.94;12.84;7.03;3.52;4;5.4;5.57;9.85;7.65
NO2;uur;µg/m³;2024-06-03T22:00:00+01:00;2024-06-03T23:00:00+01:00;5.68;10.97;5.58;18.68;13.24;8.11;5.6;21.76;30.55;28.75;24.18;12.18;12.82;10.73;4.09;19.09;27.38;27.3;5.12;21.34;6.63;35.35;21.69;46.52;33.9;4.79;10.78;12.64;6.9;15;18.41;20.36;10.84;5.84;4.95;4.65;22.98;13.44;8.06;3.82;3.83;5.27;5.85;8.63;5.42
NO2;uur;µg/m³;2024-06-03T23:00:00+01:00;2024-06-04T00:00:00+01:00;5.84;10.96;5.95;18.7;10.71;11.2;6.3;21.85;43.34;32.23;20.7;8.41;10.69;11.66;4.05;15.32;16.01;30.7;6.46;26.52;5.26;19.44;28.35;47.08;20.46;4.75;8.86;8.19;5.67;11.55;17.93;14.6;8.67;5.38;5.16;5.52;23.22;15.17;8.68;4.05;2.65;6.48;4.06;8.39;4.55
NO2;uur;µg/m³;2024-06-04T00:00:00+01:00;2024-06-04T01:00:00+01:00;5.83;11.35;4.98;10.09;8.6;27.74;5.26;24.2;27.8;31.44;25.95;10.89;24.22;;;7.51;64.42;79.88;7.89;22.01;4.4;46.59;28.06;35.33;52.32;29.85;9.61;12.99;8.13;16.2;16.47;14.66;14.91;8.45;5.98;8.56;14.9;11.11;9.53;4.34;3.32;7.2;4.11;6.3;4.24
NO2;uur;µg/m³;2024-06-04T01:00:00+01:00;2024-06-04T02:00:00+01:00;5.82;12.43;5.57;7.47;7.32;7.76;4.38;18.3;24.42;19.89;22.27;7.76;12.12;14.85;;11.02;44.76;69.27;7.88;25.14;4.88;44.73;36.42;45.18;39.59;7.07;7.98;7.3;7.17;12.73;10.88;14.05;11.36;9.52;5.65;8.05;11.93;10.2;8.42;4.03;3.68;7.45;3.51;6.44;3.29
NO2;uur;µg/m³;2024-06-04T02:00:00+01:00;2024-06-04T03:00:00+01:00;6.52;12.84;5.77;8.63;6.59;16.47;4.44;16.58;15.41;19.23;15.44;7.4;8.46;14.15;;10.65;49.58;60.36;7.57;18.55;4.44;40.54;35.57;38.29;45.01;14.09;13.11;7.39;9.58;13.19;13.55;18.74;12.72;9.37;6.01;9.57;12.22;11.29;7.03;4.69;3.24;6.96;3.39;4.19;2.93
NO2;uur;µg/m³;2024-06-04T03:00:00+01:00;2024-06-04T04:00:00+01:00;9.39;14.71;5.57;6.94;6.39;23.37;4.4;11.92;12.49;19.14;20.04;9.98;8.5;20.93;;8.73;50.79;43.73;8.77;22.97;8.78;52.79;43.99;36.88;57.21;8.5;6.62;7.35;9.18;13.5;18.54;17.6;11.9;9.93;6.94;9.47;17.88;15.39;7.59;4.19;4.2;8.23;3.57;4.18;3.06
NO2;uur;µg/m³;2024-06-04T04:00:00+01:00;2024-06-04T05:00:00+01:00;10.27;19.28;5.78;11.62;6.43;15.56;17.71;12.45;17.23;27.32;18.71;10.24;11.91;11.89;;8.97;50.54;33.67;13.52;10.2;15.23;47.5;35.61;36.6;60.24;18.38;13.65;10.17;10.12;16.92;31.51;15;14.49;16.4;6.28;10.6;22.02;21.07;8.07;5.78;3.65;5.95;2.95;7.71;3.38
NO2;uur;µg/m³;2024-06-04T05:00:00+01:00;2024-06-04T06:00:00+01:00;9.75;19.81;8.12;17.96;6.71;14.33;24.09;15.73;27.81;43.8;20.3;22.72;14.55;9.9;;10.63;46.55;17.72;15.53;12.99;17.45;33.43;35.14;45.47;51.58;14.2;24.44;11.36;21.19;31.98;48.09;24.21;26.99;24.26;7;11.84;24.36;18.35;9.47;8.37;3.34;5.7;4.41;11.76;3.88
NO2;uur;µg/m³;2024-06-04T06:00:00+01:00;2024-06-04T07:00:00+01:00;8.08;21.94;8.46;31.65;7.78;12.58;29.93;17.25;29.86;47.98;25.33;25.78;19.52;12.35;;13.26;53.08;35.06;29.86;24.34;24.08;46.51;44;55.42;58.16;19.65;35.33;10.12;16.75;43.9;49.36;34.14;35.19;17.07;8.76;16.32;28.59;18;9;8.5;2.97;6.6;3.62;15.38;4.86
NO2;uur;µg/m³;2024-06-04T07:00:00+01:00;2024-06-04T08:00:00+01:00;6.65;17.14;6.35;22.93;7.32;18.91;35.08;22.34;41.56;46.19;26.16;29.72;16.73;14.77;;12.17;39.11;35.86;20.14;30.15;27.04;42.94;28.79;40.9;59.37;18.47;38;10.85;20.01;36.32;37.85;31.22;28.23;17.46;8.74;17.08;27.89;20.41;;10.08;7.57;7.36;4.21;14.72;5.12
NO2;uur;µg/m³;2024-06-04T08:00:00+01:00;2024-06-04T09:00:00+01:00;6.62;12.95;5.68;10.32;4.49;13.78;36.42;15.87;23.54;36.55;20.02;20.42;12.27;10.19;;9.47;28.27;30.53;14.68;25.67;21.04;33.31;21.6;31.83;45.29;25.99;31.39;11.95;18.04;34.27;33.41;29.05;24.74;16.59;9.61;11.81;21.09;15.41;;8.63;6.3;6.92;2.83;14.33;4.16
NO2;uur;µg/m³;2024-06-04T09:00:00+01:00;2024-06-04T10:00:00+01:00;4.46;9.42;5.3;11.58;4.48;10.05;30.58;12.67;21.09;30.67;17.27;13.23;11.1;4.63;;6.83;20.34;23.26;13.01;28.99;19.71;25.64;14.61;31.79;37.64;20.58;24.71;11.12;15.88;23.02;23.63;25.15;15.18;16.65;9.22;11.31;16.43;11.49;;9.91;11.27;4.86;3.25;8.64;2.04
NO2;uur;µg/m³;2024-06-04T10:00:00+01:00;2024-06-04T11:00:00+01:00;4.01;7.27;3.88;11.31;5.22;6.17;13.1;8.94;12.68;24.37;11.68;11.36;5.61;3.13;;4.44;17.51;22.13;11.5;19.35;13.83;17.32;15.28;30.89;31.86;19.12;22.77;;12.43;17.17;19.96;19.02;11.29;17.01;8.61;7.7;13.53;10.35;;11.03;9.46;6;2.15;13.4;2.48
NO2;uur;µg/m³;2024-06-04T11:00:00+01:00;2024-06-04T12:00:00+01:00;3.04;4.54;5.5;11.1;5.3;4.12;8.98;6.17;9.1;19.83;6.62;7.78;3.9;1.5;;3.01;14.4;13.67;6.77;16.99;9.6;17.64;21.55;21.16;31.6;11.04;14.42;;9.51;23.78;23.39;17.74;13.65;11.28;6.22;5.47;12.35;6.46;;6.72;12.86;6.54;3.63;11.82;3.4
NO2;uur;µg/m³;2024-06-04T12:00:00+01:00;2024-06-04T13:00:00+01:00;4.67;2.79;4;15.12;4.21;3.45;7.84;5.46;9.8;21.44;6.36;3.54;3.54;0.41;;2.34;13.9;11.15;6.06;12.8;10.29;16.91;10.12;20.35;33.78;16.91;13.28;5.17;6.16;18.38;17.11;15.91;9.13;10.68;4.03;5.65;8.54;4.92;;;13.27;5.96;4.43;15.38;4.61
NO2;uur;µg/m³;2024-06-04T13:00:00+01:00;2024-06-04T14:00:00+01:00;5.6;2.65;3.43;9.56;3.39;2.89;7.65;4.84;9.69;22.64;6.37;4.58;3.02;0.64;;1.65;10.11;14.55;3.45;8.45;7.31;14.82;9.96;18.25;39;6.01;15.21;4.74;3.79;15.15;18.25;14.44;6.48;7.22;3.21;5.59;9.75;5.28;;;12.18;4.85;4.09;17.43;5.65
NO2;uur;µg/m³;2024-06-04T14:00:00+01:00;2024-06-04T15:00:00+01:00;3.1;2.88;3.24;12.42;2.73;3.76;6.2;5.47;12.52;26.09;7.18;5.18;4.34;0.64;;2;9.63;7.8;2.08;7.65;6.4;11.93;9.57;10.88;34.66;9.05;19.12;3.75;5.38;15.79;16.59;21.56;5.41;5.14;2.9;3.7;11.05;5.53;;6.57;6.77;4.39;6.94;20.04;4.54
NO2;uur;µg/m³;2024-06-04T15:00:00+01:00;2024-06-04T16:00:00+01:00;2.97;3.52;5.05;11.6;3.11;4.1;4.52;6.89;13.6;26.95;6.49;5.35;4.42;1.44;;2.78;10.84;5.53;1.95;6.92;8.02;13.06;9.07;12.05;28.37;10.08;21.91;2.3;5.31;16.69;14.77;19.1;4.71;3.98;3.46;3.12;9.16;4.35;;4.29;5.91;4.5;8.67;19.57;6.38
NO2;uur;µg/m³;2024-06-04T16:00:00+01:00;2024-06-04T17:00:00+01:00;4.17;3.04;6.97;13.15;4.66;3.79;5.14;6.12;13.5;25.61;6.75;3.94;3.76;1.22;;5.87;16.52;7.88;3.09;6.61;7.24;21.29;16.11;11.07;28.27;27.78;21.39;1.69;4.97;13.94;15.44;18.56;4.66;3.99;3.24;2.84;10.41;6.6;;3.61;5.37;4.01;5.62;16.87;5.1
NO2;uur;µg/m³;2024-06-04T17:00:00+01:00;2024-06-04T18:00:00+01:00;5.48;3.63;5.79;11.77;4.81;5.59;10.94;6.15;10.5;23.68;6.45;5.55;3.99;1.8;;3.49;10.34;18.43;2.56;8.93;10.86;19.99;16.6;11.58;26.53;30.78;23.46;1.53;8.14;14.06;18.72;22.33;4.65;5.98;3.36;3.13;9.51;5.91;;3.66;5.88;3.6;6.38;17.33;5.94
NO2;uur;µg/m³;2024-06-04T18:00:00+01:00;2024-06-04T19:00:00+01:00;5.4;3.16;5.29;9.32;3.93;9.84;16.84;5.98;10.4;21.16;10.01;7.43;4.41;2.29;;2.45;14.28;15.48;3.35;9.41;4.86;22.62;13.98;22.45;25.75;26.72;11.86;2.22;9.4;15.08;15.6;19.87;9.45;9.36;3.53;4.18;12.21;6.3;;4.09;5.92;3.62;7.99;14.83;4.72
NO2;uur;µg/m³;2024-06-04T19:00:00+01:00;2024-06-04T20:00:00+01:00;5.84;4;5.96;10.55;5.04;8.94;18.41;7.31;13.05;29.23;13.69;6.84;5.79;3.66;;2.39;14.62;13.64;6.05;11.68;5.64;20.51;16.21;19.72;24.24;20.87;8.43;4.51;7.37;16.11;18.59;18.4;8.46;9.32;4.78;4.92;13.5;11.71;;5.12;4.68;5.06;6.34;12.88;6.04
NO2;uur;µg/m³;2024-06-04T20:00:00+01:00;2024-06-04T21:00:00+01:00;6.4;6.23;6.39;8.98;6.67;17.12;10;10.72;15.03;25.76;16.37;10.4;6.44;5.47;;2.23;14.12;9.11;4.98;15.99;9.57;17.92;13.8;20.17;21.15;27.06;10.78;3.16;6.81;19.31;28.36;19.24;11.92;11.05;5.7;8.18;14.82;10.03;;4.58;5.32;5.74;5.12;13.04;7.21
NO2;uur;µg/m³;2024-06-04T21:00:00+01:00;2024-06-04T22:00:00+01:00;5.1;8.37;4.09;7.37;5.87;15.56;4.25;8.78;14.31;12.08;10.38;5.23;6.86;8.94;;2.52;12.02;7.44;4.98;10.05;7.01;14.44;10.21;18.7;16.97;11.68;8.03;3.78;7.96;14.75;20.17;9.92;10.66;8.8;6.77;8.95;21.66;14.63;;5.16;4.82;6.65;3.44;11.87;5.1
NO2;uur;µg/m³;2024-06-04T22:00:00+01:00;2024-06-04T23:00:00+01:00;5.2;5.52;3.99;4.54;4.28;6.51;5.72;4.97;6.57;7.19;6.52;2.09;3.43;9.02;;2.87;13.6;6.96;4.65;5.64;7.63;15.7;11.88;17.81;17.13;6.84;9.11;3.81;7.3;8.85;8.7;9.77;7.25;4.78;8.15;8.92;16.18;13.22;;5;4.08;4.84;3.72;8.3;3.73
NO2;uur;µg/m³;2024-06-04T23:00:00+01:00;2024-06-05T00:00:00+01:00;6.18;4.87;3.54;5.05;4.19;7.74;4.57;4.24;3.83;5.15;4.78;3.29;2.07;2.83;;4.45;13.43;6.97;3.92;7.41;10.31;13.61;9.92;15.17;13.49;10.42;9.19;2.82;6.67;8.61;6.22;8.71;7.67;5.96;8.94;6.49;12.64;10.59;;5.13;4.19;4.38;3.05;6.92;3.82
NO2;uur;µg/m³;2024-06-05T00:00:00+01:00;2024-06-05T01:00:00+01:00;4.28;4.59;3.26;5.31;4.47;7.22;9.43;5.19;4.83;7.03;6.53;7.2;2.8;5.33;;5.19;2.32;14.17;7.67;7.31;2.07;2.99;4.49;9.97;3.09;1.47;2.3;;3.8;6.76;7.13;5.26;7.05;6.96;9.63;4.98;7.4;5.52;;6.02;2.57;5.21;3.06;4.97;4.02
NO2;uur;µg/m³;2024-06-05T01:00:00+01:00;2024-06-05T02:00:00+01:00;3.16;5.12;2.44;3.28;2.44;8.23;8.25;5.71;4.8;6.82;5.97;4.98;3.04;4.56;;4.81;2.01;3.32;5.91;7.22;1.45;2.79;2.95;2.63;1.79;1.16;1.29;1.4;1.18;2.13;3.49;3.78;2.46;2.51;6.17;4.77;5.91;5.47;;2.47;0.78;4.78;1.09;3.04;2.68
NO2;uur;µg/m³;2024-06-05T02:00:00+01:00;2024-06-05T03:00:00+01:00;2.63;6.15;2.03;4.41;3.79;7.12;1.76;6.61;3.84;4.7;4;4.67;2.72;5.06;;3.01;2.11;3.05;4.21;1.86;1.49;3.02;4.24;7.4;2.27;2.41;3.33;-0.22;1.28;1.88;3.63;8.48;2.47;1.51;5.57;1.26;5.12;4.87;;1.22;0.81;2.09;0.71;1.12;0.81
NO2;uur;µg/m³;2024-06-05T03:00:00+01:00;2024-06-05T04:00:00+01:00;2.77;5.61;2.35;6.17;5.09;1.7;2.16;4.48;4.3;4.92;2.06;4.06;2.84;5.66;;2.27;2.97;3.35;5.53;3.78;1.74;2.82;5.9;17.99;3.06;2.05;3.25;0.49;1.93;3.91;8.23;12.63;4.36;1.74;3.01;1.14;4.63;2.96;;1.29;0.74;0.82;0.9;2.02;1.17
NO2;uur;µg/m³;2024-06-05T04:00:00+01:00;2024-06-05T05:00:00+01:00;2.82;2.38;2.51;7.63;6.8;1.54;2.79;3.79;5.55;13.53;3.58;5.53;1.06;4.4;;3.33;3.96;8.2;11.72;7.58;2.47;5.88;9.61;31.29;9.99;2.95;4.98;1.13;2.26;6.85;9.48;18.53;5.67;2.38;1.04;1.79;8.78;4.08;;2.05;1.28;1.28;1.2;4.81;2.23
NO2;uur;µg/m³;2024-06-05T05:00:00+01:00;2024-06-05T06:00:00+01:00;4.7;2.63;2.84;6.81;3.33;2.91;3.78;10.35;17.12;35.24;13.45;5.77;2.23;4.66;;4.79;4.98;14.18;13.04;14.66;3.15;7.69;14.9;36.58;9.07;5.1;11.2;2.97;3.2;17.91;25.17;26.41;7.01;6.62;1.72;2.47;23.37;9.32;;3.52;1.86;1.73;1.87;9.43;4.55
NO2;uur;µg/m³;2024-06-05T06:00:00+01:00;2024-06-05T07:00:00+01:00;7;4.13;4.92;11.83;4.83;3.06;6.37;14.9;20.02;32.3;14.44;5.83;4.35;5.5;;4.07;6.38;16.55;6.5;18.93;2.65;12.65;11.18;25.79;9.11;3.51;13.46;4.74;4.8;20.49;25.12;20.23;10.32;8.18;3.38;4.76;23.83;10.66;;3.33;1.78;2;1.98;10.78;6.29
