Export;EXP-2024-001 (2024-05-16T10:58:09+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-04-10T07:00:00+01:00;2024-04-10T08:00:00+01:00;10.76;11.66;10.6;22.6;13.02;13.08;19.37;17.91;29.28;36.85;21.33;9.47;17.7;9.56;3.15;10.31;10.14;39.7;6.72;25.59;3.83;28.37;13.22;36.39;;6.05;21.31;4.1;10.26;30.93;25.88;21.29;19.87;11.4;10.32;8.03;33.89;16.11;4.35;3.9;2.6;3.88;2.4;20.46;10.21
NO2;uur;µg/m³;2024-04-10T08:00:00+01:00;2024-04-10T09:00:00+01:00;10.89;9.31;9.18;16.89;11.16;8.59;17.86;13.08;20.42;20.37;9.64;3.24;11.09;8.29;3.74;10.62;7.72;12.5;3.19;10.2;3.69;18.76;8.35;16.8;;6.09;16.03;7.07;6.71;19.52;19.53;16.11;11.96;9.37;9.25;7.74;23.77;;4.14;2.81;3.13;2.69;1.58;9.59;6.57
NO2;uur;µg/m³;2024-04-10T09:00:00+01:00;2024-04-10T10:00:00+01:00;9.17;6.1;9.28;12.19;8.38;7.1;9.27;11.89;14.67;14.46;5.88;4.36;8.13;6.52;2.74;7.25;3.89;12.65;3.9;6.39;1.96;14.43;5.8;17.03;;4.02;11.34;4.31;5.85;14.63;13.73;13.36;8.58;12.25;8.4;6.42;20.53;;3.92;2.43;2.92;2.19;1.68;8.42;3.63
NO2;uur;µg/m³;2024-04-10T10:00:00+01:00;2024-04-10T11:00:00+01:00;7.45;4.84;5.2;9.64;6.17;4.23;7.99;12;15.24;13.95;5.73;1.86;7.57;4.16;1.77;4.48;5.01;15.6;2.52;5.65;2.41;11.26;8.41;21.98;12.41;4.08;10.74;2.98;4.94;13.19;13.85;12.6;7.56;9.36;7.8;5;16.92;10.04;5.14;5.66;1.99;2.37;1.77;7.97;3.9
NO2;uur;µg/m³;2024-04-10T11:00:00+01:00;2024-04-10T12:00:00+01:00;5.86;4.91;4.71;9.46;4.26;3.55;7.69;13.37;15.97;15.63;7.83;1.63;8.44;3.46;1.84;4.57;5.98;11.55;2.29;5.11;1.95;15.08;7.33;13.4;13.49;2.92;10.34;2.35;4.7;11.56;11.87;11.02;7.72;9.24;6.95;9.4;14.84;6.76;4.26;5.57;2.08;3.1;2.16;6.89;3.69
NO2;uur;µg/m³;2024-04-10T12:00:00+01:00;2024-04-10T13:00:00+01:00;6.5;5.73;4.41;8.51;3.96;4.2;3.01;13.09;15.57;15.7;12.91;2.73;9.13;3.17;2.15;5.21;5.53;8.33;1.7;3.39;2.89;11.55;6.53;25.25;19.98;3.34;7.95;2.19;6.49;12.62;12.33;12.96;7.67;4.76;8.7;7.63;14.82;5.47;3.71;3.84;1.9;3.61;1.97;7.35;2.23
NO2;uur;µg/m³;2024-04-10T13:00:00+01:00;2024-04-10T14:00:00+01:00;6.14;5.92;3.6;7.31;3.39;5.39;2.81;11.47;16.79;14.55;8.57;3.35;7.36;3.16;2.64;6.01;5.53;6.26;3.51;4.39;2.47;12.1;4.87;32.67;19.71;2.79;6.61;2.16;5.38;15.56;10.69;14.81;7.19;3.41;7.62;4.36;18.55;5.31;6.01;4.37;1.8;4.86;1.79;8.32;2.9
NO2;uur;µg/m³;2024-04-10T14:00:00+01:00;2024-04-10T15:00:00+01:00;5.21;6.77;2.73;8.76;3.03;7;4.71;11.52;19.3;14.91;6.43;2.57;4.19;3.77;2.27;5.7;5.16;6.17;3.91;5.46;3.39;12.9;5.29;23.04;19.18;3.1;8.16;2.96;6.44;8.72;8.67;15.49;4.36;3.7;5.35;8.03;17.57;5.77;6.53;3.71;1.71;3.19;0.85;10.75;2.97
NO2;uur;µg/m³;2024-04-10T15:00:00+01:00;2024-04-10T16:00:00+01:00;6.96;5.05;4.04;13.75;3.89;5.2;5.34;6.78;15.53;22.17;9.17;3.22;3.4;5.44;3.98;5.18;6.1;8.86;3.6;5.24;2.35;11.71;5.38;16.58;18.34;3.83;8.3;3.81;6.22;9.29;9.36;15.24;4.34;4.59;5.44;3.24;18.88;6.17;3.72;3.76;2.33;2.78;1.4;9.11;2.64
NO2;uur;µg/m³;2024-04-10T16:00:00+01:00;2024-04-10T17:00:00+01:00;5.48;3.18;4.98;11.52;4.58;4.85;4.63;7.03;15.12;20.45;11.04;3.61;3.49;5.65;3.5;5.34;9.67;9.89;3.49;4.97;3.02;14.35;7.42;20.88;21.42;10.28;7.74;4.48;6.16;10;13.17;15.59;5.73;4.79;6.74;4.13;15.85;7.44;3.41;4.22;2.76;3.09;0.66;12.63;2.75
NO2;uur;µg/m³;2024-04-10T17:00:00+01:00;2024-04-10T18:00:00+01:00;6.57;3.16;4.49;9.13;4.61;8.68;5.21;8.85;12.37;16.42;10.75;4.57;4.31;3.99;7.9;5.73;15.08;16.69;4.34;6.27;4.97;16.7;9.62;24.43;31.66;8.78;13.78;4.17;5.17;10.38;13.23;14.75;6.44;4.94;8.13;4.4;15.31;8.63;4.04;4.71;3.53;3.75;0.51;8.66;3.16
NO2;uur;µg/m³;2024-04-10T18:00:00+01:00;2024-04-10T19:00:00+01:00;6.4;3.5;4.13;8.82;4.12;9.88;8.13;10.02;17.29;20.05;11.73;5.25;4.81;5.39;10.65;6;21.92;20.3;5.83;10.57;5.87;26.86;18.11;42;38.4;15.68;11.07;5.14;5.74;13.45;16.27;24.41;7.68;6.14;10.5;5.24;13.83;9.73;5.13;4.55;2.99;5.28;1.37;10.38;3.81
NO2;uur;µg/m³;2024-04-10T19:00:00+01:00;2024-04-10T20:00:00+01:00;6.73;5.14;9.85;32.78;10.63;6.75;9.95;16.78;26.03;23.62;9.89;6.23;11.31;6.82;7.77;6.05;19.4;27.61;10.02;10.91;11.77;22.82;22.66;50.69;34.07;19.77;16.68;6.87;6.66;17.35;29.35;34.38;11.5;13.08;23.24;9.41;17.13;9.91;7.24;6.12;7.2;7.53;3.02;18.08;7.05
NO2;uur;µg/m³;2024-04-10T20:00:00+01:00;2024-04-10T21:00:00+01:00;10.3;11.19;8.64;28.13;30.39;5.99;16.72;16.71;32.86;28.44;12.58;11.84;12.93;7.18;9.28;4.95;21.99;37.48;11.48;12.34;12.12;31.8;16.24;43.33;40.96;9.07;16.47;7.98;10.02;22.38;36.1;35.49;19.73;12.2;22.45;12.42;23.54;16.02;7.53;6.8;5.04;5.96;3.71;20.47;10.43
NO2;uur;µg/m³;2024-04-10T21:00:00+01:00;2024-04-10T22:00:00+01:00;17.43;9.82;7.84;21.82;32.78;5.64;16.38;11.91;25.83;16.71;9.15;10.41;12.34;11.19;10.3;5.46;42.09;18.04;9.36;8.94;12.71;33.43;45.14;25.84;31.93;9.97;15.16;8.87;11.95;13.9;21.46;30.23;12.55;8.71;11.44;8.59;24.23;16.95;9.08;5.42;4.75;10.73;2.44;13.52;10.8
NO2;uur;µg/m³;2024-04-10T22:00:00+01:00;2024-04-10T23:00:00+01:00;11.16;7.57;6.9;13.2;10.49;7.85;15.8;9.78;17.81;13.66;7.39;10.4;9.43;13.72;8.64;5.6;20.24;10.92;7.16;8.73;21.66;23.42;24.6;12.41;24.62;18.8;21.61;7.61;11.02;9.34;14.2;22.45;8.55;13.47;10;7.12;17.53;12.53;7.99;5.79;6.65;11.37;2.72;9.83;8.84
NO2;uur;µg/m³;2024-04-10T23:00:00+01:00;2024-04-11T00:00:00+01:00;9.38;5.47;4.51;8.6;6.85;6.35;15.39;7.45;10.8;9.7;6.83;6.92;7.34;6.69;8.31;6.04;12.03;8.93;4.74;8.44;14.79;12.64;19.85;17.25;13.05;21.17;13.16;4.7;10.16;7.82;12.52;13.88;7.4;7.95;8.94;6.05;13.05;10.24;7.28;4.89;8.43;7.62;3.26;7.82;7.82
NO2;uur;µg/m³;2024-04-11T00:00:00+01:00;2024-04-11T01:00:00+01:00;;6.97;;4.45;4.37;4.43;15.54;4.94;6.79;7.92;7.35;8.13;5.06;6.54;4.87;5.48;14.04;7.97;5.17;8.64;7.1;14.02;13.45;20.71;12.89;10.2;8.72;4.36;10.42;8.13;10.55;10.65;7.38;6.33;8.29;5.38;;7.21;7.14;5.05;6.49;5.3;5;6.77;5.95
NO2;uur;µg/m³;2024-04-11T01:00:00+01:00;2024-04-11T02:00:00+01:00;;5.94;2.03;4.06;3.72;4.74;18.72;4.34;5.99;7.8;6.4;8.87;4.65;5.55;5.83;5.3;8.91;9.67;5.36;9.96;6;9.44;8.95;30.51;11.28;8.85;6.48;3.91;6.16;6.94;8.85;9.69;6.92;7.23;7.88;4.34;5.18;5.5;5.68;4.75;7.71;4.98;4.56;5.42;4.93
NO2;uur;µg/m³;2024-04-11T02:00:00+01:00;2024-04-11T03:00:00+01:00;;4.15;2.1;3.28;3.28;5.28;14.81;5.17;5.88;8.73;6.54;6.15;5.05;6.34;4.86;4.9;7.25;16.25;6.15;11.23;6.83;6.99;7.1;17.86;8.03;10.63;5.54;4.68;5.13;6.6;8.8;8.61;7.26;7.2;6.7;4.3;4.93;5.44;5.52;4.12;7.55;4.24;4.1;4.48;4.13
NO2;uur;µg/m³;2024-04-11T03:00:00+01:00;2024-04-11T04:00:00+01:00;;3.78;2.42;2.97;4.55;5.15;11.75;5.98;6.36;7.36;7.72;5.47;4.6;6.19;5.6;5.21;7.9;13.2;6.69;11.06;6.49;7.07;6.73;13.92;8.29;7.02;5.57;5.18;5.48;6.76;9.37;6.28;7.07;6.49;6.94;5.59;5.21;5.32;4.76;3.59;5.81;3.98;4.94;4.85;4.04
NO2;uur;µg/m³;2024-04-11T04:00:00+01:00;2024-04-11T05:00:00+01:00;;4.15;2.29;3.96;2.91;4.8;9.58;7.19;10.3;9.34;8.08;5.98;5.53;5.35;5.69;3.65;7.34;14.24;8.7;10.54;5.07;8.48;6.82;18;15.68;15.82;5.57;6.26;5.32;7.94;9.1;11.14;7.85;8.24;6.8;6.49;6.71;6.19;5.09;4.24;5.14;3.94;5.66;6.79;5.25
NO2;uur;µg/m³;2024-04-11T05:00:00+01:00;2024-04-11T06:00:00+01:00;;5.46;3.44;6.17;3.53;5.16;12.52;8.22;21.58;19.38;10.91;5.53;8.38;6.98;5.42;4.15;12.55;22.09;8.44;12.21;4.38;13.23;11.26;24.59;29.43;14.72;7.2;7.99;8.86;11.17;14.3;19.55;8.31;9.49;6.52;7.71;9.93;7.85;6.1;5.3;3.89;4.8;5.2;12.69;6.68
NO2;uur;µg/m³;2024-04-11T06:00:00+01:00;2024-04-11T07:00:00+01:00;;8.11;5.95;11.88;6.35;6.02;18.14;11.81;31.44;22.9;15.64;6.42;12.95;9.32;5.21;5.55;15.32;31.18;8.93;11.8;9.35;17.72;17.73;39.38;27.85;34.11;9.84;10.57;10.25;20.23;22.52;20.51;13.4;10.74;8.06;7.85;14.92;10.59;7.6;6.88;4.8;6.98;4.79;18.27;7.77
NO2;uur;µg/m³;2024-04-11T07:00:00+01:00;2024-04-11T08:00:00+01:00;;8.95;7.6;21.03;8.61;6.64;16.95;20.03;39.25;25.55;19.35;8.04;11.48;9.65;7.73;5.96;18.78;30.54;13.54;12.67;8.16;19.71;18.44;43.61;26.75;20.1;13.41;13.22;11.53;18.59;25.39;20.19;13.5;9.45;9.44;10.57;18.33;13.94;9.89;9.21;7.06;6.89;5.84;25.15;7.95
NO2;uur;µg/m³;2024-04-11T08:00:00+01:00;2024-04-11T09:00:00+01:00;;11.28;6.69;12.53;7.98;6.82;14.61;14.62;27.54;22.9;18.41;10.26;10.76;15.21;9.13;5.74;18.8;19.76;11.64;13.77;6.7;21.74;13.96;30.31;23.79;22.95;11.9;11.6;13.04;18.39;20.94;21.53;13.42;12.16;9.27;14.14;21.63;16.3;10.39;9.76;5.17;7.42;6.33;17.87;8.82
NO2;uur;µg/m³;2024-04-11T09:00:00+01:00;2024-04-11T10:00:00+01:00;;7.82;5.34;12.18;7.41;7.82;12.12;18.87;25.13;22.33;18.14;9.24;10.91;11.92;4.56;4.51;15.48;21.56;8.19;14.68;6.17;21.28;17.49;19.49;26.35;22.46;12.13;9.71;8.43;19.29;18.92;15.36;14.41;13.19;10.04;13.64;18.15;20.53;10.6;9.08;6.6;6.98;6.36;17.69;8.77
NO2;uur;µg/m³;2024-04-11T10:00:00+01:00;2024-04-11T11:00:00+01:00;;8.83;5.08;9.82;5.44;7.09;13.42;16.61;19.79;21.05;17.12;10.1;10.97;9.88;4.2;4.92;;27.9;7.76;17.06;8.43;25.57;16.56;18.28;28.31;22.25;11.56;10.35;9.91;18.67;18.49;16.65;14.93;10.67;10.54;11.72;16.13;17.3;10.16;8.87;6.03;7.38;5.09;16.79;9.56
NO2;uur;µg/m³;2024-04-11T11:00:00+01:00;2024-04-11T12:00:00+01:00;;9.04;6.03;9.63;4.71;7.74;10.99;11.59;17.73;22.87;16.58;5.95;8.79;9.23;4.87;4.66;;26.62;5.27;9.29;8.83;21.43;;17.25;30.98;7.96;13.25;8.5;8.59;17.96;17.82;15.69;14.75;7.85;11.39;9.06;18.38;12.06;11.15;8.86;3.94;8.43;3.88;16.99;8.24
NO2;uur;µg/m³;2024-04-11T12:00:00+01:00;2024-04-11T13:00:00+01:00;;8.1;7.59;9.72;5.02;8.46;9.34;11.57;16.12;20.97;15.42;4.85;9.11;8.99;4.37;4.75;;22.22;4.95;8.13;12.08;25.88;16.86;24.04;28.17;6.34;15.96;7.23;9.44;18.6;18.72;16.02;14.75;10.29;12.53;8.44;18.01;14.31;12.19;8.35;3.66;8.64;3.53;11.96;6.55
NO2;uur;µg/m³;2024-04-11T13:00:00+01:00;2024-04-11T14:00:00+01:00;8.68;8.74;5.94;9.93;4.69;8.77;10.52;10.71;16.89;20.74;14.66;6.61;9.29;9.53;4.64;5.42;12.9;18.83;5.27;8.58;9.06;21.04;16.06;23.35;;7.94;16.37;6.49;9.06;19.3;18.89;18.3;14.57;9.16;16.28;7.41;17.26;11.98;11.85;5.5;2.97;9.33;2.33;10.44;5.79
NO2;uur;µg/m³;2024-04-11T14:00:00+01:00;2024-04-11T15:00:00+01:00;8.7;9.39;6.01;9.88;4.13;9.38;11.96;13.45;24.21;19.93;17.4;7.16;10.08;10.52;7.77;6.97;13.43;19.06;5.91;6.97;6.96;23.73;17.82;30.82;33.47;10.82;14.66;5.01;8.13;20;19.26;20.08;14.85;7.39;12.65;6.47;17.65;17.7;11.4;10.91;3.36;9.85;2.23;14.09;5.59
NO2;uur;µg/m³;2024-04-11T15:00:00+01:00;2024-04-11T16:00:00+01:00;10.17;9.97;5.28;9.22;3.88;10.48;13.55;13.69;26.24;30.92;20.52;8.22;10.04;11.97;5.84;10.05;14.82;13.86;6.78;10.17;7.04;23.68;13.85;27.28;35.69;12.05;13.59;6.47;7.1;11.47;12.14;16.97;7.25;7.55;13.66;7.27;18.56;13.8;12.9;5.89;3.31;11.4;2.12;14.14;5.79
NO2;uur;µg/m³;2024-04-11T16:00:00+01:00;2024-04-11T17:00:00+01:00;9.07;11.03;5.54;10.38;5.23;9.89;12.78;15.05;26.8;28.64;17.14;9.08;11.16;13.34;8.2;7.55;15.68;14.18;8.21;12.79;10.78;18.88;13.05;32.35;33.7;21.86;16.9;8.24;7.72;14.46;17.11;16.05;8.62;8.3;11.92;5.82;19.79;14.67;10.58;7.74;4.92;11.56;1.89;13.92;7.3
NO2;uur;µg/m³;2024-04-11T17:00:00+01:00;2024-04-11T18:00:00+01:00;6.89;10.88;5.23;10.61;4.86;8.53;17.94;14.57;21.41;26.55;18.83;10.48;11.84;11.18;11.95;10.68;15.72;19.29;9.78;13.97;13.34;23.66;13.44;35.75;33;29.9;13.05;8.48;9.82;14.65;16.98;19.91;9.8;10.3;12.66;5.62;19.75;16.16;5.61;6.96;6.18;9.95;2.06;17.23;8.02
NO2;uur;µg/m³;2024-04-11T18:00:00+01:00;2024-04-11T19:00:00+01:00;7.26;9.53;4.96;10.45;5.77;8.04;17.38;14.74;21.46;26.83;22.71;16.2;11.41;11.01;14.76;10.39;20.99;18.04;11.44;18.75;9.21;30.51;13.66;34.1;31.35;32.83;10.82;10.32;8.52;12.02;16.63;19.53;9.18;12.89;12.48;7.27;19.1;15.35;7.08;9.32;8.12;8.71;3.07;18.17;9.32
NO2;uur;µg/m³;2024-04-11T19:00:00+01:00;2024-04-11T20:00:00+01:00;10.15;10.54;5.79;12.44;6.23;10.9;13.87;14.53;18.32;31.33;25.97;18.45;10.95;12.82;10.23;9.19;28.22;24.94;11.98;21.22;7.73;29.39;17.55;47.97;31.86;15.01;8.22;7.84;8.55;14.73;20.17;17.34;10.27;12.72;12.83;8.44;20;17.39;7.35;8.81;5.32;7.83;4.48;21.08;10.06
NO2;uur;µg/m³;2024-04-11T20:00:00+01:00;2024-04-11T21:00:00+01:00;8.86;10.59;6.32;16.48;7.76;11.04;20.31;14.11;17.29;17.61;18.98;18.12;10.07;12.49;12.82;6.44;31.68;32.5;13.16;25.75;6.16;33.12;21.18;33.72;31.34;5.04;9.5;7.39;12.92;16.52;23.41;21.17;13.58;15.21;12.83;10.35;20;17.38;6.8;9.09;2.65;8.49;6.24;20.52;9.56
NO2;uur;µg/m³;2024-04-11T21:00:00+01:00;2024-04-11T22:00:00+01:00;9.55;9.8;9.13;13.7;8.46;10.08;21.94;14.76;15.44;13.44;13.58;18.59;9.64;11.78;21.03;5.25;20.46;25.73;12.43;21.62;14.83;23.03;20.07;42.09;24.58;12.08;10.2;6.62;11.31;21.01;34.42;18.78;20.04;20.5;11.99;13.63;19.01;15.96;9.98;6.18;4.71;8.73;6.11;15.51;6.16
NO2;uur;µg/m³;2024-04-11T22:00:00+01:00;2024-04-11T23:00:00+01:00;11.6;9.05;7.07;11.36;9.06;9.33;8.94;11.72;13.39;13.21;10.3;11.87;8.23;9.25;7.41;4.99;20.45;36.94;29;17.07;16.76;23.07;15.1;39.41;21.74;23.65;13.15;8.46;10.28;23.17;28.67;17.18;21.23;15.42;12.11;10.39;16.95;14.4;11.39;5.08;4.58;5.33;3.62;13.01;4.47
NO2;uur;µg/m³;2024-04-11T23:00:00+01:00;2024-04-12T00:00:00+01:00;10.49;8.68;8.1;9.36;7.39;7.25;5.79;9.71;10.44;9.54;10.61;5.75;7;8.92;3.1;4.73;16.93;37.34;25.28;10.03;15.55;17.56;16.33;23.04;19.82;31.43;13.03;9.42;11.98;17.68;19.62;15.77;17.34;18.85;10.63;9.58;11.24;10.32;10.53;4.97;6.25;4.72;4.34;7.9;4.62
NO2;uur;µg/m³;2024-04-12T00:00:00+01:00;2024-04-12T01:00:00+01:00;8.68;7.4;6.06;8.48;10.84;6.12;11.21;5.15;5.9;8.64;5.08;5.87;3.8;9.05;2.12;3.57;7.91;10.4;4.27;4.73;8.33;7.64;6.45;;8.53;12.32;8.83;11.99;9.2;14.85;14.22;12.73;14.07;9.21;8.91;9.68;10.54;8.68;12.1;8.7;7.09;5.02;4.57;6.22;4.59
NO2;uur;µg/m³;2024-04-12T01:00:00+01:00;2024-04-12T02:00:00+01:00;6.77;4.72;4.41;6.57;7.06;4.3;4.56;3.49;3.72;4.51;3.61;3.56;4.17;5.22;5.16;3.8;7.19;15.47;3.36;4.49;4.29;6.97;6.89;12.37;6.17;15.36;4.07;7.44;5.29;6.66;7.18;8.98;6.61;4.7;8;8.01;7.34;6.52;11.31;9.61;8.42;6.56;4.63;5.26;4.06
NO2;uur;µg/m³;2024-04-12T02:00:00+01:00;2024-04-12T03:00:00+01:00;7.09;5.07;3.79;7.29;6.42;4.68;10.26;2.64;2.81;6.22;4.66;4.94;3.09;4.47;12.97;4.53;7.46;24.74;5.06;4.82;7.21;6.79;7.92;15.04;6.76;14.92;5.59;4.99;3.36;3.92;4.77;4.53;3.84;4.07;6.75;4.21;5.89;4.95;8.43;5.65;4.69;7.24;4.46;5.12;3.97
NO2;uur;µg/m³;2024-04-12T03:00:00+01:00;2024-04-12T04:00:00+01:00;5.64;3.21;4.03;6.7;6.89;3.62;8.43;2.87;3.8;8.31;7.62;5.64;4.22;3.65;5.29;4.69;8.26;17.89;5.76;3.83;5.66;7.9;6.75;15.64;7.34;13.85;5.27;2.18;4.24;4.07;5.31;4.84;4.17;3.99;4.98;3.29;5.26;4.34;6.05;4.41;2.05;7.07;4.61;5.2;4.18
NO2;uur;µg/m³;2024-04-12T04:00:00+01:00;2024-04-12T05:00:00+01:00;7.49;4.22;6.89;7.4;5.79;3.69;13.02;5.71;11.94;11.19;10.79;8.08;5.78;5.27;6.95;6.62;11.67;24.62;8.35;6.13;7.17;11.51;9.91;19.45;21;12.72;5.32;2.65;5.44;4.88;7.04;12.18;4.63;4.88;4.1;2.87;6.05;4.31;4.03;2.58;2.42;5.33;2.19;7.2;4.46
NO2;uur;µg/m³;2024-04-12T05:00:00+01:00;2024-04-12T06:00:00+01:00;8.23;6.09;7.4;7.07;5.39;6.39;18.47;11.83;20.41;21.61;14.68;11.33;10.8;6.88;10.85;6.57;16.42;35.98;14.17;10.69;9.4;18.6;21.43;28.39;30.49;16;8.72;3.65;7.25;9.55;14.03;18.85;6.45;7.26;4.51;4.21;8.05;5.7;3.09;2.77;2.25;3.33;2.32;11.11;3.59
NO2;uur;µg/m³;2024-04-12T06:00:00+01:00;2024-04-12T07:00:00+01:00;10.73;8.43;9.1;15.7;8.22;8.96;19.77;15.62;24.3;26.6;19.21;9.7;11.75;8.23;13.78;7.3;20.95;40.57;13.44;16.89;10.34;22.22;18.56;37.43;31.46;18.33;14.25;5.84;8.7;15.3;23.56;21.18;11.97;11.83;5.74;7.21;12.71;11.97;3.95;3.88;2.95;3.4;3.53;14.38;5.4
NO2;uur;µg/m³;2024-04-12T07:00:00+01:00;2024-04-12T08:00:00+01:00;10.36;8.85;9.17;18.69;11.86;7.66;16.39;13.51;26.11;26.94;20.97;9.23;10.52;8.21;10.52;8.28;27.91;30.56;13.09;13.98;11.38;22.58;21.17;38.8;31.2;23.34;13.98;7.66;17.27;18.18;23.98;20.36;14.46;11.4;5.33;9.27;14.51;12.77;4.52;5.59;6.23;3.29;3.64;14.44;5.41
NO2;uur;µg/m³;2024-04-12T08:00:00+01:00;2024-04-12T09:00:00+01:00;10.65;7.79;9.41;13.81;8.88;8.3;14.33;12.63;18.39;22.47;17.26;7.97;9.38;6.48;6.34;9.29;19.31;18.08;10.86;10.75;9.57;23.95;14.76;31.55;27.05;19.9;10.65;9.2;16.36;16.83;18.33;19.06;12.95;9.94;6.9;9.02;15.63;10;5.41;6.41;9.06;3.86;4.95;12.75;5.58
NO2;uur;µg/m³;2024-04-12T09:00:00+01:00;2024-04-12T10:00:00+01:00;12.19;7.2;9.02;10.62;9.11;8.65;10.86;11.15;15.59;16.09;11.16;6.78;8.29;6.52;6.52;7.96;16.49;16.52;7.71;9.49;7.79;24.64;12.03;23.87;25.22;21.52;10.07;7.72;8.5;12.35;13.49;15.24;10.25;9.33;7.68;8.62;14.69;13.15;7.31;7.26;8.21;4.25;6.64;13.98;6.16
NO2;uur;µg/m³;2024-04-12T10:00:00+01:00;2024-04-12T11:00:00+01:00;10.76;6.44;6.78;10.24;6.89;7.22;7.51;8.74;13.21;15.26;9.08;7.04;7.23;6.51;3.05;8.73;13.01;13.02;6.89;8.24;8.18;19.58;10.11;21.05;22.67;8.56;10.43;7.5;4.69;10.06;9.1;11.37;7.53;6.45;9.22;6.7;13.75;9.24;6.78;7.34;6.95;4.91;6.75;13.79;7.13
NO2;uur;µg/m³;2024-04-12T11:00:00+01:00;2024-04-12T12:00:00+01:00;10.35;5.44;6.17;10.22;6.13;7.47;5.56;7.81;12.9;11.95;7.52;5.62;6.43;7.24;2.28;9.21;8.8;11.91;3.62;5.55;4.56;19.72;8.64;14.72;19.06;5.9;8.65;4.36;3.07;7.97;8.09;9.97;6.08;4.4;10.8;4.69;15.48;8.84;5.41;5.43;5.12;5.16;6.06;11.98;6.75
NO2;uur;µg/m³;2024-04-12T12:00:00+01:00;2024-04-12T13:00:00+01:00;6.37;4.99;2.67;8.09;4.1;6.7;6.31;6.48;12.53;14.31;8.18;4.29;4.26;5.15;2.09;9.72;8.42;8.6;3.16;4.18;4.33;18.74;8.58;11.97;19.28;5.12;8.45;3.02;2.48;9.45;8.68;9.58;6.45;3.29;7.76;3.25;13.8;7.69;3.8;4.58;3.7;5.27;4.54;9.86;5.97
NO2;uur;µg/m³;2024-04-12T13:00:00+01:00;2024-04-12T14:00:00+01:00;5.53;4.58;3.1;8.34;3.35;5.08;3.73;6.83;14.69;12.87;6.44;2.5;4.21;4.12;1.22;9.16;8.09;8.31;3.4;3.97;3.71;16.67;7.2;12.77;19.06;4.57;8.57;2.48;2.13;8.06;7.82;8.92;6.42;2.95;7.4;2.29;12.37;5.81;3.1;5.26;3.81;4.25;3.22;8.25;4.93
NO2;uur;µg/m³;2024-04-12T14:00:00+01:00;2024-04-12T15:00:00+01:00;5.66;5.31;4.14;8.66;3.48;3.13;4.57;10.14;17.19;12.51;7.24;2.34;6.08;3.64;1.56;9.1;10.22;9.12;2.57;4.44;4.76;16.73;8.9;13.33;20.05;5.48;7.91;3.57;2.08;10.51;8.91;9.89;7.38;2.7;6.67;1.45;13.24;6.15;3.45;4.35;3.45;4.18;2.61;6.81;4.59
NO2;uur;µg/m³;2024-04-12T15:00:00+01:00;2024-04-12T16:00:00+01:00;5.98;6.07;5.54;10.2;5.02;2.61;5.15;9.38;17.43;13.44;6.17;4.12;5.24;2.73;2.65;7.84;11.78;11.35;4.01;4.86;4.31;15.37;8.76;11.45;26.99;5.33;10.42;3.54;3.7;8.18;8.54;8.75;5.91;2.8;5.83;5.53;14.43;5.53;2.77;4.35;4.29;4.21;3.69;8.9;5.54
NO2;uur;µg/m³;2024-04-12T16:00:00+01:00;2024-04-12T17:00:00+01:00;7.26;7;5.82;10.18;5.87;3.15;6.67;11.13;20.63;12.62;6.6;4.47;5.17;2.62;4.2;7.34;13.91;11.69;4.35;6.09;8.18;22.38;13.34;12.17;28.63;22.46;14.35;4.82;3.31;8.9;11.55;9.44;6.11;3.97;4.81;2.28;13.89;5.12;3.13;4.27;4;3.81;4.62;8.07;5.51
NO2;uur;µg/m³;2024-04-12T17:00:00+01:00;2024-04-12T18:00:00+01:00;6.25;6.59;5.42;10.17;6.11;5.18;11.1;8.88;17.86;9.6;6.38;4.21;4.51;4.45;3.69;6.26;15.41;9.77;6.57;9.3;5.7;23.38;15.76;13.67;27.31;18.68;10.93;6.3;5.05;12.76;11.21;11.56;11.34;4.01;5.48;3.06;12.86;6.32;3.62;4.76;4.51;4.61;5.1;10.01;5.23
NO2;uur;µg/m³;2024-04-12T18:00:00+01:00;2024-04-12T19:00:00+01:00;8.23;6.52;6.41;14.16;8.38;7.11;6.64;9.38;15.28;12.23;7.38;6.77;4.71;5.97;5.89;8.2;15.41;12.3;6.25;11.67;8.58;24.3;19.47;18.14;26.12;22.62;8.99;6.98;4.76;10.69;13.29;12.22;10.59;5.27;7.51;4.78;12.83;7.89;5.5;4.92;5.41;5.16;7.18;12.2;8.18
NO2;uur;µg/m³;2024-04-12T19:00:00+01:00;2024-04-12T20:00:00+01:00;10.93;7.22;15.63;19.18;11.83;8.65;5.86;12.5;19.45;9.62;8.56;10.35;5.86;8.27;8.05;11.62;18.02;15.58;11.47;14.91;8.03;22;15.82;33.74;24.15;19.73;8;7.45;7.18;12.07;13.09;13.56;11.29;7.54;10.71;7.47;16.55;13.88;5.66;6.45;11.69;6.32;7.95;17.4;8.31
