Export;EXP-2024-001 (2024-02-21T15:02:22+01:00);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO2;uur;µg/m³;2024-01-17T18:00:00+01:00;2024-01-17T19:00:00+01:00;25.28;46.94;39.1;47.74;42.87;45.45;39.65;52;49.64;54.1;54.05;54.24;48.44;61.56;43;40.9;65;61.62;61.65;58.56;47.9;69.88;65.75;70.24;73.27;49.76;67.82;19.93;32.51;43.49;50.82;48.42;43.73;48.02;45.37;29.76;57.6;57.22;36.63;24.1;28.36;24.17;27.26;46.52;37.52
NO2;uur;µg/m³;2024-01-17T19:00:00+01:00;2024-01-17T20:00:00+01:00;28.33;50.38;25.52;39.06;31.96;42.97;43.01;56.57;54.76;58.8;59.89;55.41;52.6;62.46;47.54;46.07;60.87;67.03;60.45;56.11;54.85;65.95;68.36;71.83;58.85;41.08;63.15;21.61;43.99;50.72;57.73;64.04;52.1;49.05;47.98;33.84;57.18;53.35;28.01;22.97;31.31;23.35;35.1;38.64;39.97
NO2;uur;µg/m³;2024-01-17T20:00:00+01:00;2024-01-17T21:00:00+01:00;39.03;48.65;30.68;39.68;36.68;51.27;46.01;58.34;55.31;58.55;55.74;48.34;53.47;63.92;65.17;49.02;39.43;65.68;54.49;55.86;43.77;45.61;63.26;67.96;47.96;16.7;53.36;26.89;56.36;51.66;57.6;66;52.33;38.57;53.13;28.36;55.99;55.09;28.55;30.9;41.97;18.57;33.39;43.33;42.41
NO2;uur;µg/m³;2024-01-17T21:00:00+01:00;2024-01-17T22:00:00+01:00;41.23;47.33;27.22;41.97;37.7;49.69;47.08;57.04;54.14;56.5;54.55;54.42;52.35;64.73;66.65;52.86;27.26;66.95;57.98;57.77;29.8;32.7;54.76;59.17;37.96;8.82;42.2;32.55;59.39;54.75;57.3;60.01;55.93;47.61;53.16;27.76;53.3;50.42;28.32;39.22;26.99;19.06;13.92;44.51;40.33
NO2;uur;µg/m³;2024-01-17T22:00:00+01:00;2024-01-17T23:00:00+01:00;51.69;44.44;26.97;45.57;38.39;47.22;46.29;54.61;53.43;55.21;53.93;59.68;51.61;57.76;42.19;65.06;24.16;63.47;61.76;58.9;12.46;25.47;41.25;49.9;32.55;3.84;28.94;42.5;60.09;55.14;58.57;61.57;56.2;49.52;52.96;28.8;50.45;47.21;29.42;39.73;5.52;19.35;5.15;39.04;33.34
NO2;uur;µg/m³;2024-01-17T23:00:00+01:00;2024-01-18T00:00:00+01:00;51.7;43.8;30.8;48.13;38.75;47.89;45.98;53.32;56.14;55.7;56.17;59.57;48.87;53.2;31.53;68.48;23.01;52.87;53.98;60.11;7.03;28.58;38.61;52.98;28.95;3.93;26.38;46.27;58.08;52.19;54.98;54.69;52.97;46.26;46.79;31.93;46.19;42.3;22.58;31.69;3.29;17.64;4.51;25.95;19.65
NO2;uur;µg/m³;2024-01-18T00:00:00+01:00;2024-01-18T01:00:00+01:00;52.35;40.57;31.07;43.46;40.26;48.9;50.05;50.04;;54.26;54.89;58.19;47.26;46.96;23.77;67.81;20.53;40.28;40.29;62.12;11.11;21.09;46.96;44.5;16.41;3.17;8.21;36.16;64.38;33.92;35.8;44.48;36.23;50.09;32.63;26.13;45.5;44.23;23.6;11.86;1.96;15.81;1.54;10.74;3.42
NO2;uur;µg/m³;2024-01-18T01:00:00+01:00;2024-01-18T02:00:00+01:00;50.22;36.72;37.66;45.94;46.67;46.32;52.7;50.05;48.06;55.24;54.8;52.68;44.5;47.39;22.46;68.05;18.26;38.66;54.83;60.09;14.48;16.93;20.36;41.16;18.53;2.93;14.54;24.76;66.74;28;23.43;44.77;25.69;48.56;30.74;23.85;44.55;45.49;21.38;6.43;1.42;13.12;1.69;21.49;5.73
NO2;uur;µg/m³;2024-01-18T02:00:00+01:00;2024-01-18T03:00:00+01:00;46.46;35.4;39.99;48.2;47.11;41.14;52.23;48.69;46.19;52.95;51.61;42.9;42.39;46.14;24.4;62.18;12.11;35.76;25.5;48.29;2.16;16.41;32.7;36.32;14.62;2.51;4.02;11.78;60.95;26.14;27.88;51.86;26.04;46.65;30.4;22.56;45.06;46.16;20.54;3.88;1.53;12.85;1.7;19.57;7.15
NO2;uur;µg/m³;2024-01-18T03:00:00+01:00;2024-01-18T04:00:00+01:00;47.52;31.44;43.48;48.24;48.64;38.36;45.41;46.74;46.67;45.61;48.41;29.81;40.39;39.85;27.82;49.75;7.68;28.54;37.2;35.88;3.29;12.77;17.67;17.9;14.02;3.31;7.24;11.17;16.91;21.33;25.13;41.74;21.87;36.14;25.89;21.44;42.64;45.34;21.76;3.53;1.58;10.28;1.84;12.56;4.96
NO2;uur;µg/m³;2024-01-18T04:00:00+01:00;2024-01-18T05:00:00+01:00;46.48;30.72;39.65;43.57;46.03;47.54;34.13;48.74;45.89;44.69;42.27;22.1;41.53;46.98;19.81;26.56;23.93;24.57;50.27;20.98;3.67;24.85;38.9;30;37.28;4.06;13.91;9.74;12.65;29.07;37.71;46.3;25.05;14.73;26.45;18.18;40.81;41.57;20.04;3.19;2;7;0.95;9.02;4.25
NO2;uur;µg/m³;2024-01-18T05:00:00+01:00;2024-01-18T06:00:00+01:00;44.98;34.56;38.44;42.23;41.09;46.97;26.26;51.94;46.09;43.75;44.77;26.64;41.53;40.28;24.78;30.27;35.03;32.97;47.35;35.14;6.17;52.84;55.62;53.19;83.02;7.32;18.43;12.45;18.87;34.65;51.55;42.3;32.97;10.54;23.56;18.36;45.89;38.55;17.93;7.66;1.73;4.51;0.72;6.38;2.12
NO2;uur;µg/m³;2024-01-18T06:00:00+01:00;2024-01-18T07:00:00+01:00;46.24;32.76;40.58;48.53;38.91;42.96;25.94;52.9;50.7;56.67;53.45;29.61;44.81;38.28;33.83;23.63;45.35;49.53;65.4;54.73;2.54;73.16;65.97;74.12;82.67;18.1;50.41;10.79;15.84;33.81;58.43;44.35;27.57;13.8;22.34;22.17;58.06;52.25;16.02;10.1;1.58;2.79;1.75;22.39;8.44
NO2;uur;µg/m³;2024-01-18T07:00:00+01:00;2024-01-18T08:00:00+01:00;47.93;36.93;39.62;50.5;42.58;44.74;31.15;51.57;60.16;80.18;65.89;35.79;43.07;35.95;14.32;21.8;21.73;70.2;63.13;65.91;1.32;38.06;65.89;83.22;40.29;23.06;71.87;18.89;17.06;63.84;80.46;60.47;50.01;14.53;22.1;24.84;62.75;58.1;17.96;9.13;1.51;4.1;2.02;23.48;11.18
NO2;uur;µg/m³;2024-01-18T08:00:00+01:00;2024-01-18T09:00:00+01:00;44.66;37.58;41.51;51.33;42.77;41.7;34.06;57.48;68.21;78.64;73.84;49.91;45.78;33.81;11.26;10.97;55.1;84.08;66.41;76.79;0.91;80.84;60.47;59.45;69.01;27.99;87.71;26.11;17.76;84.09;85.62;64.88;70.59;23.9;22.01;22.15;73.02;65.26;17.89;17.97;6.02;5.11;2.23;32.1;15.34
NO2;uur;µg/m³;2024-01-18T09:00:00+01:00;2024-01-18T10:00:00+01:00;39.84;34.59;36.99;49.35;40.22;37.14;40.81;62.43;65.27;89.06;76.35;44.45;40.17;33.62;11.39;6.34;43.79;77.48;48.57;114.42;0.95;80.63;68.81;72.92;99.46;24.78;83.58;19.45;32.98;88.17;77.76;59.49;74.43;38.56;22.43;16.55;74.3;70.44;14.97;16.52;7.55;5.7;4.49;40.93;27.64
NO2;uur;µg/m³;2024-01-18T10:00:00+01:00;2024-01-18T11:00:00+01:00;40.06;29.81;33.92;45.56;37.49;42.66;45.62;56.3;57.52;83.87;74.85;30.8;38.39;52.23;9.98;12.98;9.52;72.48;22.67;81.26;0.55;23.59;44.36;53.97;21.01;13.91;37.37;15.85;33.43;77.5;69.74;49.15;61.16;51.76;22.36;19.07;72.61;67.99;21.9;19.7;2.91;5.06;8.23;30.23;17.49
NO2;uur;µg/m³;2024-01-18T11:00:00+01:00;2024-01-18T12:00:00+01:00;39.25;25.04;33.55;39.92;35.99;37.79;41.44;47.32;46.24;72.49;61.53;11.84;26.63;42.73;4.49;8.91;9.08;43.94;27.63;36.84;0.32;18.59;11.77;29.98;8.28;4.64;18.99;12.29;13.46;60.14;48.46;45.58;42.16;28.57;16.46;34.68;66.47;61.24;17.06;16;2.74;4.45;6.22;27.31;6.18
NO2;uur;µg/m³;2024-01-18T12:00:00+01:00;2024-01-18T13:00:00+01:00;37.54;21.2;30.99;38.58;32.66;36.32;17.05;38.33;35.4;37.78;26.34;21.99;17.76;29.95;2.52;5.26;6.67;27.43;24.45;18;1.57;14.95;10.8;15.49;10.98;2.58;20.53;10.3;8.26;20.56;21.6;30.12;14.34;9.97;11.11;36.86;55.28;49.16;13.57;4.62;1.45;2.75;0.8;21.53;7.62
NO2;uur;µg/m³;2024-01-18T13:00:00+01:00;2024-01-18T14:00:00+01:00;36.98;19.78;33.73;36.17;30.7;20.69;6.1;30.18;31.51;37.56;27.79;17.1;22.66;31.67;2.24;6.64;6.2;;12.33;24.43;1.49;16.27;10.48;20.78;8.77;3.21;17.29;10.58;2.9;22.46;17.19;30.74;13.22;4.68;10.86;27.24;49.76;41.06;10.91;2.93;1.15;1.81;0.98;16.92;7.52
NO2;uur;µg/m³;2024-01-18T14:00:00+01:00;2024-01-18T15:00:00+01:00;34.85;19.12;40.06;39.73;36.69;7.53;12.44;31.6;29.99;44.77;32.93;12.54;21.88;21.67;4.07;6.01;11.09;;12.58;22.97;1.54;18.43;18.58;27.78;12.4;3.8;15.22;8.88;5.16;21.26;15.9;31.32;14.65;3.63;8.03;9.44;39.86;29.06;5.43;4.77;2;3.66;0.86;19.72;6.96
NO2;uur;µg/m³;2024-01-18T15:00:00+01:00;2024-01-18T16:00:00+01:00;46.2;17.35;48.41;49.57;47.76;17.25;14.89;21.55;25.29;49.25;33.34;5.78;10.65;11.4;5.27;3.65;9.77;;13.77;29.64;2.05;18.29;21.1;39.12;11.65;2.44;24.81;7.81;10.78;26.39;28.45;49.19;18.34;5.68;10.3;7.38;38.5;29.75;4.96;6.83;3.1;4.67;0.87;25.95;10.32
NO2;uur;µg/m³;2024-01-18T16:00:00+01:00;2024-01-18T17:00:00+01:00;62.05;13.77;59.21;61.23;61.66;26.28;23.21;39.91;41.36;59.42;35.98;5.21;22.07;16.64;6.29;10.36;21.8;41.33;39.84;45.33;0.99;36.48;48.21;63.66;27.65;10.9;18.46;12.56;13.96;49.13;36.68;50.78;40.63;15.13;9.8;13.59;49.88;44.62;6.19;10.21;6.34;6.05;1.23;27.45;29.21
NO2;uur;µg/m³;2024-01-18T17:00:00+01:00;2024-01-18T18:00:00+01:00;71.84;16.38;70.09;72.85;72.46;35.88;35.22;51.34;57.46;80.82;52.13;26.07;25.25;29.43;4.99;13.81;16.84;69.52;49.89;80.3;0.75;33.04;79.69;83.98;26.02;30.45;41.94;14.73;19.74;76.82;58.31;51.93;59.22;30.12;11.89;34.11;62.92;54.67;15.33;14.49;8.09;6.5;3.77;69.4;36.94
NO2;uur;µg/m³;2024-01-18T18:00:00+01:00;2024-01-18T19:00:00+01:00;71.45;24.2;68.75;70.1;72.24;40.47;42.8;58.9;61.31;83.82;78.84;39.47;32.33;30.85;8.56;9.41;16.27;85.11;36.74;83.29;1;42.55;75.25;87.3;21.17;25.21;65.11;10.53;24.43;82.94;70.3;63.59;75.43;41.35;14.58;44.03;79.76;70.48;18.89;19.68;5.61;6.91;8.38;51.26;25.37
NO2;uur;µg/m³;2024-01-18T19:00:00+01:00;2024-01-18T20:00:00+01:00;71.5;30.4;58.07;64.67;66.94;32.23;44.13;61.27;62.35;83.48;72.25;44.1;34.49;38.23;8;14.96;30.71;82.3;27.73;78.69;4.5;75.04;73.94;86.35;50.29;22.54;67.96;11.45;23.57;78.36;71.35;63.51;74.03;53.15;16.01;32.95;74.36;74.08;17.94;24.75;2.87;7.47;6.13;44.71;16.85
NO2;uur;µg/m³;2024-01-18T20:00:00+01:00;2024-01-18T21:00:00+01:00;63.96;42.48;36.21;46.16;54;31.81;48.72;55.34;57.14;79.73;70.34;42.38;31.58;40.99;5.91;13.62;66.26;78.24;35.37;70.97;1.91;87.41;70.86;82.4;84.92;5.67;47.83;17.91;26.92;75.06;76.17;60.73;71.06;47.82;13.45;27.24;70.44;68.71;19.5;24.11;5.87;9;2.93;34.33;16.03
NO2;uur;µg/m³;2024-01-18T21:00:00+01:00;2024-01-18T22:00:00+01:00;64.44;35.29;25.08;29.22;28.96;29.44;36.31;45.61;56.96;73.27;72.94;40.14;30.4;45.25;1.5;8.02;29.36;81.1;42.71;64.97;0.2;62.19;63.65;80.6;55.54;5.99;23.52;25.76;33.62;70.04;68.02;41.83;68.81;55.48;12.28;28.82;63.3;60.1;15.68;16.32;0.54;8.63;3.99;23.37;11.93
NO2;uur;µg/m³;2024-01-18T22:00:00+01:00;2024-01-18T23:00:00+01:00;61.43;31.97;22.09;24.79;22.53;28.01;42.69;42.78;51.75;52.74;56.65;37.52;42.67;47.63;2.09;2.33;8.68;85.54;22.47;53.38;0.51;27.5;27.96;49.43;24.09;16.65;29.18;23.36;59.71;68.11;61.76;32.33;63.43;68.9;16.04;34.22;57.75;58.19;14.4;14.43;1.43;3.89;1.49;15.72;9.05
NO2;uur;µg/m³;2024-01-18T23:00:00+01:00;2024-01-19T00:00:00+01:00;59.07;38.18;24.12;20.89;21.89;27.68;42.51;49.24;52.23;39.98;39.06;23.83;43.42;50.65;1.89;1.01;5.49;47.87;1.82;43.62;0.94;17.08;30.29;23.86;19.09;11.34;16.02;27.27;44.12;58.23;46.77;29.47;55.29;66.88;25.83;39.27;49.81;48.59;12.99;16.37;3.91;4.35;1.27;18.51;7.37
NO2;uur;µg/m³;2024-01-19T00:00:00+01:00;2024-01-19T01:00:00+01:00;46.79;36.59;22.23;19.91;19.51;61.46;20.32;60.75;55;27.27;24.38;3.27;51.89;30.43;3.64;5.21;6.23;37.33;2.04;7.62;4.35;8.08;8.25;49.24;8.35;2.13;5.02;20.1;39.72;26.02;34.44;20.33;25.42;30.23;38.77;44.82;46.33;49.02;19.53;19.47;1.25;9.12;1.27;10.17;4.05
NO2;uur;µg/m³;2024-01-19T01:00:00+01:00;2024-01-19T02:00:00+01:00;32.76;47.33;18.58;25.01;25.33;44.99;11.91;59.22;54.9;12.55;11.3;4.85;49.56;29.8;4.7;7.2;9.31;42.49;4.2;12.81;4.8;12.33;8.73;29.05;10.31;2.29;4.74;16.58;33.67;26.96;18.9;30.56;22.72;8.89;28.65;40.18;32.51;35.3;17.74;11.52;1.38;7.7;1.28;5.71;3.09
NO2;uur;µg/m³;2024-01-19T02:00:00+01:00;2024-01-19T03:00:00+01:00;27.78;54.67;14.32;20.24;21.18;15.49;15.02;47.41;51.13;6.5;7.94;16.53;37.19;28.13;5.83;8.04;7.86;33.78;6.66;11.9;3.6;10.52;8.5;32.96;9.39;1.95;4.58;12.98;20.53;12.41;13.43;20.22;12.12;8.28;29.28;18.74;14.66;15.16;20.12;13.2;1.13;8.62;1.44;5.44;1.97
NO2;uur;µg/m³;2024-01-19T03:00:00+01:00;2024-01-19T04:00:00+01:00;20.88;49.18;12.73;15.28;16.27;9.94;27.19;24.39;28.82;10.52;15.96;11.86;16.22;28.19;6.54;9.12;7.56;16.73;6.02;16.81;2.04;9.99;7.31;15.67;8.33;1.87;2.3;18.31;24.22;15.48;14.72;16.58;14.04;15.26;23.38;6.03;15.24;14.21;22.06;11.7;1.37;5.66;1.32;5.8;2.66
NO2;uur;µg/m³;2024-01-19T04:00:00+01:00;2024-01-19T05:00:00+01:00;16.54;37.76;9.67;11.44;11.71;24.12;27.54;20.03;21.05;14.77;20.13;9.87;17.44;26;6.95;8.88;7.68;16.03;7.01;31.96;1.38;10.2;8.26;25.76;9.15;1.52;2.52;6.13;19.88;20.7;17.1;17.07;18.74;19.19;10.61;7.82;20.62;20.58;20.24;4.22;1.15;6.29;1.37;6.88;3.91
NO2;uur;µg/m³;2024-01-19T05:00:00+01:00;2024-01-19T06:00:00+01:00;12.7;26.2;10.82;16.15;15.26;28.65;26.97;24.35;28.32;20.55;27.08;11.04;25.07;18.54;5.29;10.08;6.15;23.6;11.66;22.08;1.27;8.83;8.69;32.16;12.9;11.29;3.81;3.8;5.06;13.54;16.14;10.72;11.8;12.87;9.76;9.43;19.74;21.63;14.3;1.52;1.2;2.62;0.99;10.61;3.52
NO2;uur;µg/m³;2024-01-19T06:00:00+01:00;2024-01-19T07:00:00+01:00;12.26;23.29;9.76;16.62;13.93;29;39.29;33.12;42.12;34.37;36.75;11.52;28.76;21.93;5.29;12.88;8.6;14.54;11.39;33.12;1.08;20.11;34.9;40.11;26.03;7.48;20.24;7.76;2.47;23.28;28.93;31.58;13.94;10.97;13.32;11.38;25.69;23.49;11.8;5.36;1.44;3.07;1.03;15.07;5.9
NO2;uur;µg/m³;2024-01-19T07:00:00+01:00;2024-01-19T08:00:00+01:00;15.13;32.05;11.44;17.81;12.88;30.68;27.95;35.22;47.35;47.87;42.77;7.27;34.77;24.02;5.27;12.62;20.88;64.08;9.95;51.92;0.97;51.78;78.31;76.1;28.6;6.19;37.7;17.9;13.71;42.83;36.59;31.11;20.99;26.19;18.41;17.91;40.17;36.4;8.36;4.04;3.07;3.94;1.9;30.18;11.87
NO2;uur;µg/m³;2024-01-19T08:00:00+01:00;2024-01-19T09:00:00+01:00;18.27;32.13;14.62;19.49;15;31.39;36.93;40.82;48.58;56.8;62.47;9.86;34.33;30.5;5.45;22.25;23.13;85.5;15.46;46.91;1.73;66.95;81.99;69.26;68;16.77;50.36;25.13;41.79;42.87;37.52;37.78;24.81;40.01;20.59;21.42;45.62;42.22;7.04;9.03;5.68;2.81;8.59;33.06;14.16
NO2;uur;µg/m³;2024-01-19T09:00:00+01:00;2024-01-19T10:00:00+01:00;20.19;30.55;13.83;23.66;17.19;27.9;34.79;37.1;42.99;51.5;54.76;14.34;38.19;29.91;5.24;21.75;14.55;75.24;19.2;36.64;2.54;56.55;80.76;65.68;83.62;18.52;28.75;24.06;41.24;49.94;55.24;44.79;34.78;47.93;19.81;21.07;34.13;33.14;22.28;15.73;4.44;5.44;10.11;35.4;12.38
NO2;uur;µg/m³;2024-01-19T10:00:00+01:00;2024-01-19T11:00:00+01:00;17.57;26.85;16.81;29.32;21.37;24.03;35.94;32.75;39.97;43.77;39.53;16.02;27.99;25.1;4.92;25.7;8.03;67.83;14.95;24.71;1.69;23.7;47.94;41.85;16.02;5.11;25.25;19.04;48.42;57.16;56.88;49.97;50.19;44.81;20.62;22.63;30.19;30.78;19.14;16.76;5.99;5.65;9.58;27.65;10.93
NO2;uur;µg/m³;2024-01-19T11:00:00+01:00;2024-01-19T12:00:00+01:00;18.77;21.94;16.88;29.59;24.97;29.84;29.47;27.82;34.46;35.72;26.54;16.54;27.73;20.66;6.04;22.6;7.57;59.74;11.84;20.19;2;20.36;12.93;33.68;16.28;3.25;15.03;17.2;39.44;56.22;51.98;47.83;44.36;23.18;23.76;23.98;29.76;28.54;12.45;15.31;5.23;7.07;8.13;21.17;10.09
NO2;uur;µg/m³;2024-01-19T12:00:00+01:00;2024-01-19T13:00:00+01:00;19.72;20.62;15.62;26.35;21.41;30.78;28.11;28.97;37.16;36.66;29.18;14.7;28.97;20.15;4.94;17.75;7.44;25.2;7.04;15.19;3.32;21.17;11.79;16.94;17.78;3.14;11.72;15.47;22.22;40.45;34.26;42.54;32.32;20.76;20.43;25.07;29.13;25.67;10.82;15.48;2.39;9.76;4.8;17.26;8.37
NO2;uur;µg/m³;2024-01-19T13:00:00+01:00;2024-01-19T14:00:00+01:00;24.64;22.51;16.39;25.37;21.15;32.88;22.47;30.54;36.91;35.85;28.38;11.36;27.76;27.49;3.35;14.68;7.98;24;6.75;10.6;4.59;19.64;12.78;18.29;15.72;5.05;13.21;16.89;7.04;34.55;32.1;16.62;29.78;18.25;20.41;20.78;30.3;22.94;10.83;15.52;2.12;9.9;2.66;14.48;5.03
NO2;uur;µg/m³;2024-01-19T14:00:00+01:00;2024-01-19T15:00:00+01:00;;28.23;17.82;27.9;21.75;36.25;19.24;32.97;38.87;34.88;30.1;11.04;28.23;30.08;3.59;13.24;9.92;24.01;8.47;12.64;3.11;20.08;15.87;22.38;22.37;6.62;13.99;10.58;7.19;25.07;26.33;18.12;19.85;14.09;25.67;19.64;30.94;23.05;12.31;7.56;4.04;10.1;3.06;12.68;5.46
NO2;uur;µg/m³;2024-01-19T15:00:00+01:00;2024-01-19T16:00:00+01:00;;32.14;20.47;25.9;21.23;39.19;18.8;38.29;43.55;36.92;30.99;5.67;32.82;38.21;3.21;10.71;8.18;29.39;6.82;12.66;3.1;21.29;18.1;24.91;24.08;7.7;13;9.52;9.82;31.36;24.68;22.62;19.93;15.13;25.42;15.2;33.41;25.97;14.46;9.25;5.06;8.03;5.01;18.34;6.74
NO2;uur;µg/m³;2024-01-19T16:00:00+01:00;2024-01-19T17:00:00+01:00;;36.77;26.72;35.59;28.98;37.1;24.37;47.95;51.95;38.93;31.63;15.14;42.56;58.12;5.87;13.09;9.49;31.88;9.8;17.53;2.58;22.26;21.53;26.28;20.7;12;17.41;9.59;12.75;30.49;37.12;26.7;24.08;16.09;45.71;12.08;41.44;34.28;11.01;10.77;4.72;9.18;7.23;17.41;9.21
NO2;uur;µg/m³;2024-01-19T17:00:00+01:00;2024-01-19T18:00:00+01:00;37.92;39.72;24.84;37.36;31.65;43.8;28.13;55.3;62.07;39.55;35.75;17.63;54.41;58.21;7.95;16.3;10.38;48.12;17.49;21.95;2.65;24.63;28.36;29.92;19.48;20.66;15.69;13.21;22.53;34.47;49.35;35.49;23.72;14.48;27.91;15.53;58.91;56.54;21.56;11.19;4.44;11.22;7.62;20.14;9.76
NO2;uur;µg/m³;2024-01-19T18:00:00+01:00;2024-01-19T19:00:00+01:00;34.18;41.66;18.51;30.19;21.95;43.39;24.58;56.29;58.25;37.26;38.34;26.16;50.99;50.79;9.6;27.29;10.58;47.53;18.47;26.45;3.53;28.11;32.87;49.7;30.69;32.85;12.52;16.94;29.52;31.71;40.83;42.02;21.93;21.03;39.9;17.91;58.03;57.34;19.85;9.18;6.48;11.59;6.85;23.09;9.23
NO2;uur;µg/m³;2024-01-19T19:00:00+01:00;2024-01-19T20:00:00+01:00;33.55;40.79;21.46;22.7;21.84;40.68;59.15;55.43;53.52;59.32;57.4;25.32;46.6;46.26;21.22;48.4;9.97;52.95;22.84;30.99;4.28;27.1;45.25;68.55;24.21;15.88;9.8;18.1;30.53;29.2;41.78;43.84;21.54;24.95;50.73;26.55;51.23;50.91;19.42;10.51;5.98;10.47;6.22;18.17;8.78
NO2;uur;µg/m³;2024-01-19T20:00:00+01:00;2024-01-19T21:00:00+01:00;29.6;37.75;20.12;15.75;16.97;44.73;61.78;49.64;47.2;66.89;63.06;43.27;41.9;47.09;27.46;46.21;14.5;52.4;31.04;34.74;7.41;28.89;53.15;64.61;22.86;9.19;10.82;21.06;23.38;28.34;34.22;35.43;24.1;25.95;42.77;26.37;47;47.89;25.58;14.2;4.99;13.48;5.99;14.75;8.42
NO2;uur;µg/m³;2024-01-19T21:00:00+01:00;2024-01-19T22:00:00+01:00;22.92;30.37;10.94;14.19;16.41;41.55;50.53;39.6;37.41;59.17;58.81;47.5;30.05;51.31;32.15;31.25;14.79;49.1;41.18;51.79;9.73;28.48;31.95;53.16;36.82;11.8;11.04;22.2;22;34.19;38.97;30.27;32.44;33.2;42.22;33.42;46.33;46.11;25.73;18.16;5.37;12.86;5.5;14.3;8.1
NO2;uur;µg/m³;2024-01-19T22:00:00+01:00;2024-01-19T23:00:00+01:00;22.19;19.84;7.74;10.79;11.25;30.76;56.4;27.19;25.32;47.92;48.34;35.38;20.25;42.97;47.42;24.31;35.16;54.17;52.17;45.08;8.78;55.64;36.5;53.43;52.41;6.14;10.02;23;22.81;38.7;45.75;27.75;37.92;48.01;42.12;48.56;42.94;42.7;28.34;19.61;7.98;12.4;5.02;20.23;7.38
NO2;uur;µg/m³;2024-01-19T23:00:00+01:00;2024-01-20T00:00:00+01:00;17.35;15.04;7.65;11.58;12.02;23.56;49.85;19.4;18.23;35.1;33.35;26.28;15.43;30.52;39.36;19.12;38.08;56.48;34.48;34.67;9.27;43.97;49.13;56.02;46.31;4.96;10.4;24.81;31.79;51.13;56.41;35.15;50.55;44.16;37.95;45.66;34.33;34.22;39.26;21.02;20.58;14;5.21;23.8;7.71
NO2;uur;µg/m³;2024-01-20T00:00:00+01:00;2024-01-20T01:00:00+01:00;18.87;10.64;9.14;12.24;14.45;16.55;37;15.07;14.04;22.37;20.89;17.87;11.02;17.77;28.78;12.33;38.62;51.73;26.69;30.62;8.32;43.36;;52.64;46.75;8.45;9.01;32.97;44.44;36.5;41.61;42.73;36.75;29.4;24.93;33.79;20.32;19.29;40.18;24.42;22.37;16.36;5.16;20.11;10.64
NO2;uur;µg/m³;2024-01-20T01:00:00+01:00;2024-01-20T02:00:00+01:00;18.33;8.82;8.35;9.65;11.52;12.4;29.27;11.07;10.34;18.78;16.36;19.94;8.09;15.08;24.64;10.43;43.9;47.29;25.17;42.58;5.1;49.08;37.69;44.45;51.69;5.32;7.31;34.78;32.22;30.78;41.31;32.16;31.87;32.91;17.46;26.87;15.28;14.63;35.17;32.65;20.8;21.46;6.85;19.25;13.85
NO2;uur;µg/m³;2024-01-20T02:00:00+01:00;2024-01-20T03:00:00+01:00;8.82;6.42;9.59;9.06;7.8;9.55;25.25;9.11;8.05;14.59;15.7;17.25;6.59;12.34;18.69;9.6;41.68;43.91;19.24;31.21;16.13;47.25;31.3;41.36;46.98;5.97;10.12;28.15;26.99;32.49;34.56;27.17;32.86;33.02;13.24;20.99;12.08;11.75;30.1;34.02;14.59;31.23;7.92;16.48;13.17
NO2;uur;µg/m³;2024-01-20T03:00:00+01:00;2024-01-20T04:00:00+01:00;12.39;5.89;11.75;11.24;12.51;7.63;20.91;8.16;7.63;13.35;17.45;10.97;6.04;10.58;20.47;9.45;35.01;38.59;17.09;21.78;30.25;44.22;30.92;43.89;44.41;5.85;33.97;26.23;25.05;25.91;29.09;26.63;26.61;21.76;10.96;15.88;10.24;9.8;23.52;29.37;26.59;29.84;9.12;18.28;13.27
NO2;uur;µg/m³;2024-01-20T04:00:00+01:00;2024-01-20T05:00:00+01:00;10.3;4.97;12.59;10.17;14.27;5.95;27.83;8.47;7.25;13.93;15.46;11.2;6.17;9.05;15.01;8.55;35.43;39.63;16.48;23.21;3.32;38.09;25.13;40.49;44.21;6.51;12.74;24.59;18.86;22.95;28.23;20.77;24.02;25.5;9.34;14.05;9.03;8.86;17.32;27.93;33.93;27.75;9.5;21.82;17.67
NO2;uur;µg/m³;2024-01-20T05:00:00+01:00;2024-01-20T06:00:00+01:00;12;5.2;12.48;8.5;11.43;5.47;25.17;7.95;7.2;14.34;11.7;12.88;6.09;8.2;12.57;7.63;33.02;40.41;17.36;26.18;25.52;39.8;22.85;33.18;42.16;7.02;22.12;21.65;15.65;21.19;25.59;19.7;22.4;23.31;7.61;12.46;9.62;8.98;14.3;24.01;28.05;21.66;18.47;25.17;21.53
